path,type,size,parent_directory
E:\GB\Excel\Sem1,directory,3765367,E:\GB\Excel
E:\GB\Excel\Sem2\dz.pdf,file,1148720,E:\GB\Excel\Sem2
E:\GB\Excel\Sem2\dz_задача2.xlsx,file,25649,E:\GB\Excel\Sem2
E:\GB\Excel\Sem2\Sem2.xlsx,file,8386,E:\GB\Excel\Sem2
E:\GB\Excel\Sem2\Семинар2_домзадание2 (4).xlsx,file,25006,E:\GB\Excel\Sem2
E:\GB\Excel\Sem2\Семинар2_домзадание2.xlsx,file,28364,E:\GB\Excel\Sem2
E:\GB\Excel\Sem2\Семинар2_задание4.xlsx,file,15725,E:\GB\Excel\Sem2
E:\GB\Excel\Sem2\Семинар2_задание5.xlsx,file,17905,E:\GB\Excel\Sem2
E:\GB\Excel\Sem2\Семинар2_котопес.xlsx,file,10106,E:\GB\Excel\Sem2
E:\GB\Excel\Sem2,directory,1279861,E:\GB\Excel
E:\GB\Excel\Sem3\dz.txt,file,1464,E:\GB\Excel\Sem3
E:\GB\Excel\Sem3\Домашнее_задание1.xlsx,file,9208,E:\GB\Excel\Sem3
E:\GB\Excel\Sem3\Семинар3_задание1.xlsx,file,20717,E:\GB\Excel\Sem3
E:\GB\Excel\Sem3\Семинар3_задание3.xlsx,file,144846,E:\GB\Excel\Sem3
E:\GB\Excel\Sem3\Семинар3_задание4.xlsx,file,23647,E:\GB\Excel\Sem3
E:\GB\Excel\Sem3,directory,199882,E:\GB\Excel
E:\GB\Excel\Sem4\DZ4.xlsx,file,405426,E:\GB\Excel\Sem4
E:\GB\Excel\Sem4\Семинар4_задача1.xlsx,file,28925,E:\GB\Excel\Sem4
E:\GB\Excel\Sem4\Семинар4_задача2.xlsx,file,161775,E:\GB\Excel\Sem4
E:\GB\Excel\Sem4\Семинар4_задача3.xlsx,file,125111,E:\GB\Excel\Sem4
E:\GB\Excel\Sem4,directory,721237,E:\GB\Excel
E:\GB\Excel\Sem5\DZ5-1.xlsx,file,21602,E:\GB\Excel\Sem5
E:\GB\Excel\Sem5\DZ5-2.xlsx,file,21706,E:\GB\Excel\Sem5
E:\GB\Excel\Sem5\Sem5.7z,file,45540,E:\GB\Excel\Sem5
E:\GB\Excel\Sem5\Семинар5_задание1.txt,file,1655,E:\GB\Excel\Sem5
E:\GB\Excel\Sem5\Семинар5_задание1.xlsx,file,22156,E:\GB\Excel\Sem5
E:\GB\Excel\Sem5\Семинар5_задание2-1.xlsx,file,16301,E:\GB\Excel\Sem5
E:\GB\Excel\Sem5\Семинар5_задание2-2.xlsx,file,16688,E:\GB\Excel\Sem5
E:\GB\Excel\Sem5\Семинар5_задание3.xlsx,file,20009,E:\GB\Excel\Sem5
E:\GB\Excel\Sem5\Урок5_методические материалы.docx,file,1025441,E:\GB\Excel\Sem5
E:\GB\Excel\Sem5,directory,1191098,E:\GB\Excel
E:\GB\Excel\Sem6\DZ.xlsx,file,12886,E:\GB\Excel\Sem6
E:\GB\Excel\Sem6\DZ6.xlsx,file,12785,E:\GB\Excel\Sem6
E:\GB\Excel\Sem6\webinar_99962392797_0.MP4,file,266985677,E:\GB\Excel\Sem6
E:\GB\Excel\Sem6\Семинар6_задача2_заготовка.xlsx,file,11753,E:\GB\Excel\Sem6
E:\GB\Excel\Sem6\Семинар6_задача5_заготовка.xlsx,file,12200,E:\GB\Excel\Sem6
E:\GB\Excel\Sem6\Семинар6_Пример1.xlsx,file,19113,E:\GB\Excel\Sem6
E:\GB\Excel\Sem6\Семинар_6__Анализ_“что_если”_Надстройки_MS_Excel_.pptx,file,3064423,E:\GB\Excel\Sem6
E:\GB\Excel\Sem6,directory,270118837,E:\GB\Excel
E:\GB\Excel\Sem7\DZ7.xlsm,file,19642,E:\GB\Excel\Sem7
E:\GB\Excel\Sem7\Книга1.xlsx,file,8385,E:\GB\Excel\Sem7
E:\GB\Excel\Sem7\Книга4.xlsm,file,14863,E:\GB\Excel\Sem7
E:\GB\Excel\Sem7\Семинар7_задача3.xlsm,file,88157,E:\GB\Excel\Sem7
E:\GB\Excel\Sem7\Семинар7_задача3.xlsx,file,84879,E:\GB\Excel\Sem7
E:\GB\Excel\Sem7,directory,215926,E:\GB\Excel
E:\GB\Excel\Лекция_1\___________________________1_________________.pdf,file,9140758,E:\GB\Excel\Лекция_1
E:\GB\Excel\Лекция_1\Л1_Пример_v2.xlsx,file,34395,E:\GB\Excel\Лекция_1
E:\GB\Excel\Лекция_1\Урок 1_методические материалы.docx,file,26572855,E:\GB\Excel\Лекция_1
E:\GB\Excel\Лекция_1,directory,35748008,E:\GB\Excel
E:\GB\Excel\Лекция_2\Урок2_v2.0 (2)_вычитка.pptx,file,10487042,E:\GB\Excel\Лекция_2
E:\GB\Excel\Лекция_2\Урок2_Пример1.xlsx,file,9559,E:\GB\Excel\Лекция_2
E:\GB\Excel\Лекция_2\Урок2_Пример2.xlsx,file,11729,E:\GB\Excel\Лекция_2
E:\GB\Excel\Лекция_2\Урок2_Пример3.xlsx,file,10853,E:\GB\Excel\Лекция_2
E:\GB\Excel\Лекция_2\Урок2_Пример4.xlsx,file,12723,E:\GB\Excel\Лекция_2
E:\GB\Excel\Лекция_2\Урок2_Пример5.xlsx,file,12843,E:\GB\Excel\Лекция_2
E:\GB\Excel\Лекция_2\Урок2_Пример6_данные.xlsx,file,14703,E:\GB\Excel\Лекция_2
E:\GB\Excel\Лекция_2\Урок2_Пример6_решение.xlsx,file,14463,E:\GB\Excel\Лекция_2
E:\GB\Excel\Лекция_2,directory,10573915,E:\GB\Excel
E:\GB\Excel\Лекция_3\Диаграмма Парето.xlsx,file,15069,E:\GB\Excel\Лекция_3
E:\GB\Excel\Лекция_3\Урок3. Инструменты визуализации в MS Excel.pptx,file,9968029,E:\GB\Excel\Лекция_3
E:\GB\Excel\Лекция_3\Урок3_диаграмма_выручки.xlsx,file,39394,E:\GB\Excel\Лекция_3
E:\GB\Excel\Лекция_3\Урок3_Пример1.xlsx,file,18310,E:\GB\Excel\Лекция_3
E:\GB\Excel\Лекция_3\Урок3_Пример2.xlsx,file,31596,E:\GB\Excel\Лекция_3
E:\GB\Excel\Лекция_3\Урок3_Пример3.xlsx,file,10874,E:\GB\Excel\Лекция_3
E:\GB\Excel\Лекция_3\Урок3_Пример4.xlsx,file,10449,E:\GB\Excel\Лекция_3
E:\GB\Excel\Лекция_3,directory,10093721,E:\GB\Excel
E:\GB\Excel\Лекция_4\____4____________.pdf,file,6800394,E:\GB\Excel\Лекция_4
E:\GB\Excel\Лекция_4\Урок4_методические материалы.docx,file,2556068,E:\GB\Excel\Лекция_4
E:\GB\Excel\Лекция_4\Урок4_пример1.xlsx,file,21446,E:\GB\Excel\Лекция_4
E:\GB\Excel\Лекция_4\Урок4_пример2.xlsx,file,85134,E:\GB\Excel\Лекция_4
E:\GB\Excel\Лекция_4\Урок4_пример3_1.xlsx,file,16390,E:\GB\Excel\Лекция_4
E:\GB\Excel\Лекция_4\Урок4_пример3_2.xlsx,file,21825,E:\GB\Excel\Лекция_4
E:\GB\Excel\Лекция_4,directory,9501257,E:\GB\Excel
E:\GB\Excel\Лекция_5\____5____________.pdf,file,5623483,E:\GB\Excel\Лекция_5
E:\GB\Excel\Лекция_5\Урок5_методические материалы.docx,file,1025441,E:\GB\Excel\Лекция_5
E:\GB\Excel\Лекция_5\Урок5_Пример1.xlsx,file,12161,E:\GB\Excel\Лекция_5
E:\GB\Excel\Лекция_5\Урок5_Пример1_таблица_данных.xlsx,file,13122,E:\GB\Excel\Лекция_5
E:\GB\Excel\Лекция_5\Урок5_Пример2.xlsx,file,13190,E:\GB\Excel\Лекция_5
E:\GB\Excel\Лекция_5\Урок5_Пример2_решение.xlsx,file,13228,E:\GB\Excel\Лекция_5
E:\GB\Excel\Лекция_5\Урок5_Пример3.xlsx,file,12582,E:\GB\Excel\Лекция_5
E:\GB\Excel\Лекция_5,directory,6713207,E:\GB\Excel
E:\GB\Excel\Лекция_6\2022_07_06_GeekBrains_4074-6.720p.mp4,file,114871359,E:\GB\Excel\Лекция_6
E:\GB\Excel\Лекция_6\Первый макрос.xlsm,file,13902,E:\GB\Excel\Лекция_6
E:\GB\Excel\Лекция_6\Урок6_методические материалы.docx,file,453669,E:\GB\Excel\Лекция_6
E:\GB\Excel\Лекция_6\Урок6_Пример1.xlsm,file,10519,E:\GB\Excel\Лекция_6
E:\GB\Excel\Лекция_6\Урок6_Пример2.xlsm,file,14012,E:\GB\Excel\Лекция_6
E:\GB\Excel\Лекция_6\Урок6_Пример3.xlsm,file,13182,E:\GB\Excel\Лекция_6
E:\GB\Excel\Лекция_6,directory,115376643,E:\GB\Excel
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\.DS_Store,file,16388,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\.gitignore,file,11,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\README.md,file,72,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd,directory,16471,E:\GB
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных\homework1.ipynb,file,15267,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных\homework2.ipynb,file,99204,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных\homework3.ipynb,file,60578,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных\homework4.ipynb,file,46151,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных\homework5.ipynb,file,909726,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных\homework6.ipynb,file,182729,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных\homework7.ipynb,file,392119,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Алгоритмы анализа данных,directory,1705774,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python\ДЗ8.docx,file,9336,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python\Урок 1. Желудков.zip,file,2953956,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python\Урок 2. Желудков.zip,file,2954757,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python\Урок 3. Желудков.zip,file,2955482,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python\Урок 4. Желудков.zip,file,2767394,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python\Урок 5. Желудков.zip,file,2767394,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python\Урок 6. Желудков.zip,file,2768049,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python\Урок 7 Желудков.zip,file,48351,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Архитектура и шаблоны проектирования на Python,directory,17224719,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science\.DS_Store,file,6148,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science\book_info.pkl,file,873,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science\dv_zheludkov_submit.csv,file,119661,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science\homework1.1.ipynb,file,18465,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science\homework1.2.ipynb,file,114160,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science\homework1.3.ipynb,file,58729,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science\homework1.4.ipynb,file,76616,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science\Real Estate Price Prediction F.ipynb,file,348327,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science\sample_submission.csv,file,71710,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science\train.ipynb,file,404111,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science,directory,1218800,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science продолжение,directory,0,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science продолжение\Курсовой проект\course_project_test.csv,file,298349,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science продолжение\Курсовой проект
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science продолжение\Курсовой проект\course_project_train.csv,file,907779,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science продолжение\Курсовой проект
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science продолжение\Курсовой проект\DVZheludkov_predictions.csv,file,16406,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science продолжение\Курсовой проект
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science продолжение\Курсовой проект\DVZheludkov_solution.ipynb,file,640911,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science продолжение\Курсовой проект
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science продолжение\Курсовой проект,directory,1863445,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Библиотеки Python для Data Science продолжение
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework1.ipynb,file,40453,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework1.pdf,file,87648,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework2.ipynb,file,7747,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework2.pdf,file,112613,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework3.ipynb,file,649228,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework3.pdf,file,951279,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework4.ipynb,file,70005,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework4.pdf,file,257942,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework5.ipynb,file,42827,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework5.pdf,file,461564,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework6.ipynb,file,7613,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework6.pdf,file,104146,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework7.ipynb,file,55418,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework7.pdf,file,658033,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику\homework8.ipynb,file,1137,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в высшую математику,directory,3507653,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в математический анализ\hm1.png,file,104511,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в математический анализ
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в математический анализ\homework1.ipynb,file,11328,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в математический анализ
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в математический анализ\homework10.ipynb,file,24189,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в математический анализ
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в математический анализ\homework10.pdf,file,91042,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в математический анализ
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в математический анализ\homework2.ipynb,file,7758,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в математический анализ
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в математический анализ\homework3.ipynb,file,73723,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в математический анализ
E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в математический анализ\homework4.ipynb,file,6248,E:\GB\geekbrains-2e25725be131de1bc416ffeeb0bcd07658b693cd\Введение в математический анализ
